"Problem_Type","Instance_Type","Objectives","Variables","Constraints","Instance_ID","Algorithm","LP_Solver","Total_Threads","Num_Non_Dom_Pts_Found","Hypervolume_Gap","Cardinality","Coverage","Uniformity","Time"
"MOMBP","Aritra",3,80,80,"3_80_2","V1","CPLEXEfficient",1,26,19.8671248,0.0,0.0881597,258.2692308,0.028517
"MOMBP","Aritra",3,80,80,"3_80_2","V2","CPLEXEfficient",1,34,15.2671125,0.0744602,0.0732613,197.3529412,0.0441911
"MOMBP","Aritra",3,80,80,"3_80_2","V3","CPLEXEfficient",1,47,11.3090572,0.0744602,0.0544843,142.7659574,0.3255639
"MOMBP","Aritra",3,80,80,"3_80_2","V4","CPLEXEfficient",1,650,0.314687,7.267312,0.0014427,10.1252033,120.0906701
"MOMBP","Aritra",3,80,80,"3_80_2","V5","CPLEX",1,216,0.5857854,1.3104989,0.0050275,30.9672897,32.71876
"MOMBP","Aritra",3,80,80,"3_80_2","V5","CPLEXEfficient",1,522,0.2453286,5.3313477,0.0012633,12.638171,120.1981308
"MOMBP","Aritra",3,80,80,"3_80_2","V5","CPLEXEfficient",2,1250,0.2015424,14.981385,0.0007136,4.7535387,120.741086
"MOMBP","Aritra",3,80,80,"3_80_2","V5","CPLEXEfficient",3,1705,0.1665342,21.3253909,0.0007331,3.2470805,121.2259231
"MOMBP","Aritra",3,80,80,"3_80_2","V5","CPLEXEfficient",4,2451,0.1519951,32.4497394,0.0007459,1.9368061,121.9985199
"MOMBP","Aritra",3,80,80,"3_80_2","V5","Clp",1,166,0.8768324,0.7148176,0.0088651,40.652439,73.2264361
"MOMBP","Aritra",3,80,80,"3_80_2","V5","GLPK",1,645,1.2629354,5.8078928,0.0059392,10.4029605,102.191592
"MOMBP","Aritra",3,80,80,"3_80_2","V5","Gurobi",1,265,0.4638617,1.5785555,0.0037708,25.6162791,93.3422751
"MOMBP","Aritra",3,80,80,"3_80_2","V5","SCIP",1,103,2.4430808,0.4169769,0.0236812,65.5588235,120.295687
"MOMBP","Aritra",3,80,80,"3_80_3","V1","CPLEXEfficient",1,28,20.8222358,0.0143143,0.1032408,498.9285714,0.038692
"MOMBP","Aritra",3,80,80,"3_80_3","V2","CPLEXEfficient",1,36,10.1074697,0.0357859,0.0550899,387.9722222,0.0442131
"MOMBP","Aritra",3,80,80,"3_80_3","V3","CPLEXEfficient",1,105,7.5448954,0.1073576,0.0332941,132.9238095,0.2866981
"MOMBP","Aritra",3,80,80,"3_80_3","V4","CPLEXEfficient",1,1129,1.1693884,5.6040653,0.0013481,12.9980296,120.3534329
"MOMBP","Aritra",3,80,80,"3_80_3","V5","CPLEX",1,2451,1.467705,13.9851131,0.004558,5.2071057,121.2063189
"MOMBP","Aritra",3,80,80,"3_80_3","V5","CPLEXEfficient",1,883,0.6884576,4.0008589,0.0012537,16.5604938,120.746053
"MOMBP","Aritra",3,80,80,"3_80_3","V5","CPLEXEfficient",2,2422,0.3224399,13.6773547,0.0008424,5.280648,122.3519421
"MOMBP","Aritra",3,80,80,"3_80_3","V5","CPLEXEfficient",3,3249,0.2957082,19.1669052,0.000566,3.6588921,124.005439
"MOMBP","Aritra",3,80,80,"3_80_3","V5","CPLEXEfficient",4,4409,0.3358661,27.3475522,0.000903,2.4068279,125.599237
"MOMBP","Aritra",3,80,80,"3_80_3","V5","Clp",1,401,1.3287143,0.7658173,0.0029012,35.6426735,120.0989509
"MOMBP","Aritra",3,80,80,"3_80_3","V5","GLPK",1,1407,1.2852108,5.3034641,0.0032205,10.6358521,121.0078411
"MOMBP","Aritra",3,80,80,"3_80_3","V5","Gurobi",1,544,1.2933916,1.8680218,0.0025685,25.7242026,120.1531808
"MOMBP","Aritra",3,80,80,"3_80_3","V5","SCIP",1,175,2.5549241,0.3363871,0.0141667,80.0287356,120.084604
"MOMBP","Aritra",3,80,80,"3_80_4","V1","CPLEXEfficient",1,8,26.8269179,0.0,0.1610274,1758.625,0.020185
"MOMBP","Aritra",3,80,80,"3_80_4","V2","CPLEXEfficient",1,14,16.8787424,0.0142157,0.1192671,1004.7857143,0.037766
"MOMBP","Aritra",3,80,80,"3_80_4","V3","CPLEXEfficient",1,27,7.6076132,0.0213235,0.0275318,520.962963,0.1182621
"MOMBP","Aritra",3,80,80,"3_80_4","V4","CPLEXEfficient",1,1061,0.2689594,6.2975336,0.0009595,12.875,120.2299559
"MOMBP","Aritra",3,80,80,"3_80_4","V5","CPLEX",1,130,0.4772459,0.2985287,0.0029409,109.5859375,14.3644309
"MOMBP","Aritra",3,80,80,"3_80_4","V5","CPLEXEfficient",1,617,0.2714732,3.4828346,0.0008991,22.8602694,120.2877312
"MOMBP","Aritra",3,80,80,"3_80_4","V5","CPLEXEfficient",2,2952,0.1475578,18.5016703,0.0003403,3.9829802,123.0400422
"MOMBP","Aritra",3,80,80,"3_80_4","V5","CPLEXEfficient",3,3128,0.1311168,19.5109816,0.0002791,3.7326961,122.5338738
"MOMBP","Aritra",3,80,80,"3_80_4","V5","CPLEXEfficient",4,5212,0.1346543,33.9682991,0.0003073,1.8327086,127.4420021
"MOMBP","Aritra",3,80,80,"3_80_4","V5","Clp",1,184,0.4271282,0.4193617,0.002134,77.8333333,101.763329
"MOMBP","Aritra",3,80,80,"3_80_4","V5","GLPK",1,311,0.7032999,0.8600469,0.0055851,46.3488372,45.618418
"MOMBP","Aritra",3,80,80,"3_80_4","V5","Gurobi",1,146,0.4462034,0.4549008,0.0046882,95.9246575,53.145004
"MOMBP","Aritra",3,80,80,"3_80_4","V5","SCIP",1,70,0.6705721,0.1350487,0.0037931,200.7285714,112.2725582
"MOMBP","Aritra",3,80,80,"3_80_5","V1","CPLEXEfficient",1,12,14.0873641,0.0126502,0.0899435,1317.3333333,0.0241871
"MOMBP","Aritra",3,80,80,"3_80_5","V2","CPLEXEfficient",1,26,13.7740455,0.0316256,0.07218,607.8846154,0.0391591
"MOMBP","Aritra",3,80,80,"3_80_5","V3","CPLEXEfficient",1,85,10.4559217,0.0506009,0.0468963,185.9058824,0.4553819
"MOMBP","Aritra",3,80,80,"3_80_5","V4","CPLEXEfficient",1,994,0.6247148,4.3263757,0.0010583,16.979798,120.1701281
"MOMBP","Aritra",3,80,80,"3_80_5","V5","CPLEX",1,394,0.6001773,1.0120177,0.0021836,41.7333333,54.5784841
"MOMBP","Aritra",3,80,80,"3_80_5","V5","CPLEXEfficient",1,732,0.3175072,2.802024,0.0009965,23.429878,120.2965169
"MOMBP","Aritra",3,80,80,"3_80_5","V5","CPLEXEfficient",2,2340,0.1249283,11.8912081,0.0004722,6.349134,122.305053
"MOMBP","Aritra",3,80,80,"3_80_5","V5","CPLEXEfficient",3,3349,0.1336931,18.1973435,0.000477,4.1135496,123.6779342
"MOMBP","Aritra",3,80,80,"3_80_5","V5","CPLEXEfficient",4,4027,0.1008944,22.0366856,0.0004575,3.2573996,125.475986
"MOMBP","Aritra",3,80,80,"3_80_5","V5","Clp",1,380,0.6039264,0.8602151,0.0019171,43.9047619,120.073514
"MOMBP","Aritra",3,80,80,"3_80_5","V5","GLPK",1,1864,0.8774021,8.5452245,0.0021492,8.3402537,120.659446
"MOMBP","Aritra",3,80,80,"3_80_5","V5","Gurobi",1,429,0.7258904,1.3978495,0.0071262,36.9407583,120.0748911
"MOMBP","Aritra",3,80,80,"3_80_5","V5","SCIP",1,142,1.4878473,0.1454775,0.0057169,112.7642857,120.266139
"MOMBP","Aritra",3,160,160,"3_160_1","V1","CPLEXEfficient",1,16,19.1271112,0.0,0.1322004,269.1875,0.0771322
"MOMBP","Aritra",3,160,160,"3_160_1","V2","CPLEXEfficient",1,18,10.1618689,0.0696541,0.079127,239.1111111,0.1328311
"MOMBP","Aritra",3,160,160,"3_160_1","V3","CPLEXEfficient",1,26,8.9465742,0.0928721,0.0784131,165.5,0.5928199
"MOMBP","Aritra",3,160,160,"3_160_1","V4","CPLEXEfficient",1,326,1.5721177,5.0615277,0.0020254,13.022293,120.0300269
"MOMBP","Aritra",3,160,160,"3_160_1","V5","CPLEX",1,151,2.1328441,1.0215928,0.0036204,28.8040541,45.336591
"MOMBP","Aritra",3,160,160,"3_160_1","V5","CPLEXEfficient",1,325,1.5029612,4.9686557,0.0030005,12.830721,120.0726159
"MOMBP","Aritra",3,160,160,"3_160_1","V5","CPLEXEfficient",2,892,0.2187679,16.3222661,0.001071,4.1330275,120.4512961
"MOMBP","Aritra",3,160,160,"3_160_1","V5","CPLEXEfficient",3,1050,0.1391432,18.899466,0.0010083,3.3814134,120.397177
"MOMBP","Aritra",3,160,160,"3_160_1","V5","CPLEXEfficient",4,1634,0.1294669,34.1072672,0.0008286,1.7638285,120.9052289
"MOMBP","Aritra",3,160,160,"3_160_1","V5","Clp",1,123,3.5398604,0.5572324,0.008553,35.3966942,120.0783641
"MOMBP","Aritra",3,160,160,"3_160_1","V5","GLPK",1,453,3.9765671,2.8093801,0.0083449,9.4301802,111.129492
"MOMBP","Aritra",3,160,160,"3_160_1","V5","Gurobi",1,173,2.156303,0.9983747,0.0059131,24.7906977,120.1496658
"MOMBP","Aritra",3,160,160,"3_160_1","V5","SCIP",1,44,4.0861273,0.2321802,0.010274,99.9302326,120.427907
"MOMBP","Aritra",3,160,160,"3_160_2","V1","CPLEXEfficient",1,16,18.6264266,0.0,0.098146,82.6875,0.0990121
"MOMBP","Aritra",3,160,160,"3_160_2","V2","CPLEXEfficient",1,18,12.4114252,0.2267574,0.0888688,73.3333333,0.170496
"MOMBP","Aritra",3,160,160,"3_160_2","V3","CPLEXEfficient",1,33,6.2732492,0.4535147,0.0419037,39.9090909,0.529613
"MOMBP","Aritra",3,160,160,"3_160_2","V4","CPLEXEfficient",1,195,0.8470729,8.8435374,0.003624,6.3809524,120.0152271
"MOMBP","Aritra",3,160,160,"3_160_2","V5","CPLEX",1,151,1.6720044,4.9130763,0.0113201,8.6758621,69.1521151
"MOMBP","Aritra",3,160,160,"3_160_2","V5","CPLEXEfficient",1,192,0.6906714,8.6923658,0.0050192,6.3915344,120.0313189
"MOMBP","Aritra",3,160,160,"3_160_2","V5","CPLEXEfficient",2,326,0.4253448,17.0823885,0.0023567,3.4605678,120.0935071
"MOMBP","Aritra",3,160,160,"3_160_2","V5","CPLEXEfficient",3,445,0.5114642,26.3794407,0.0025354,2.228833,120.1278341
"MOMBP","Aritra",3,160,160,"3_160_2","V5","CPLEXEfficient",4,574,0.2712982,35.3741497,0.0021587,1.5240642,120.1795371
"MOMBP","Aritra",3,160,160,"3_160_2","V5","Clp",1,105,2.1493924,1.6628874,0.0135583,12.5096154,120.0529521
"MOMBP","Aritra",3,160,160,"3_160_2","V5","GLPK",1,241,1.8008729,8.1632653,0.0162906,5.5022624,113.2931321
"MOMBP","Aritra",3,160,160,"3_160_2","V5","Gurobi",1,138,1.540378,4.9886621,0.0140377,9.2426471,103.7880709
"MOMBP","Aritra",3,160,160,"3_160_2","V5","SCIP",1,51,3.5674477,0.3023432,0.0215866,25.8627451,120.2855358
"MOMBP","Aritra",3,160,160,"3_160_3","V1","CPLEXEfficient",1,18,12.2029866,0.0,0.1315773,165.8333333,0.079
"MOMBP","Aritra",3,160,160,"3_160_3","V2","CPLEXEfficient",1,10,8.7926764,0.0,0.0774644,298.5,0.1063681
"MOMBP","Aritra",3,160,160,"3_160_3","V3","CPLEXEfficient",1,13,8.5201116,0.0335008,0.0772955,229.5384615,0.30529
"MOMBP","Aritra",3,160,160,"3_160_3","V4","CPLEXEfficient",1,237,0.4292259,5.159129,0.0020778,12.8190045,120.0246749
"MOMBP","Aritra",3,160,160,"3_160_3","V5","CPLEX",1,158,0.6053283,2.6130653,0.0040098,19.2516556,57.6719279
"MOMBP","Aritra",3,160,160,"3_160_3","V5","CPLEXEfficient",1,191,0.3285978,3.9530988,0.0013783,15.839779,120.0348449
"MOMBP","Aritra",3,160,160,"3_160_3","V5","CPLEXEfficient",2,525,0.1201384,13.2998325,0.0005653,5.0448343,120.355613
"MOMBP","Aritra",3,160,160,"3_160_3","V5","CPLEXEfficient",3,1013,0.0898481,30.1507538,0.000774,2.0756219,120.405787
"MOMBP","Aritra",3,160,160,"3_160_3","V5","CPLEXEfficient",4,1240,0.1013053,37.9564489,0.0007981,1.5008104,120.5540309
"MOMBP","Aritra",3,160,160,"3_160_3","V5","Clp",1,109,0.9504086,0.3685092,0.0053128,29.74,120.040333
"MOMBP","Aritra",3,160,160,"3_160_3","V5","GLPK",1,181,1.0640388,2.9145729,0.0183796,16.2865169,106.0699921
"MOMBP","Aritra",3,160,160,"3_160_3","V5","Gurobi",1,164,1.0154062,2.7135678,0.0042701,17.9320988,120.0757239
"MOMBP","Aritra",3,160,160,"3_160_3","V5","SCIP",1,34,1.3626479,0.201005,0.0106207,87.6176471,120.230263
"MOMBP","Aritra",3,160,160,"3_160_4","V1","CPLEXEfficient",1,17,19.9136706,0.0,0.1013331,63.2352941,0.0992589
"MOMBP","Aritra",3,160,160,"3_160_4","V2","CPLEXEfficient",1,24,14.6104183,0.1860465,0.068925,44.7083333,0.1989501
"MOMBP","Aritra",3,160,160,"3_160_4","V3","CPLEXEfficient",1,41,11.3645849,0.4651163,0.0542512,26.097561,0.7755649
"MOMBP","Aritra",3,160,160,"3_160_4","V4","CPLEXEfficient",1,194,1.3931036,11.0697674,0.0072526,5.1675676,120.0248458
"MOMBP","Aritra",3,160,160,"3_160_4","V5","CPLEX",1,143,1.1210001,4.5581395,0.0089016,7.2765957,74.8544011
"MOMBP","Aritra",3,160,160,"3_160_4","V5","CPLEXEfficient",1,180,0.6245005,9.4883721,0.0049427,5.4662921,120.037642
"MOMBP","Aritra",3,160,160,"3_160_4","V5","CPLEXEfficient",2,347,0.3789621,22.7906977,0.0032574,2.4924925,120.113394
"MOMBP","Aritra",3,160,160,"3_160_4","V5","CPLEXEfficient",3,388,0.1853322,24.372093,0.0018589,2.168,120.253634
"MOMBP","Aritra",3,160,160,"3_160_4","V5","CPLEXEfficient",4,489,0.1392029,35.8139535,0.0019256,1.4435146,120.148205
"MOMBP","Aritra",3,160,160,"3_160_4","V5","Clp",1,87,1.8756862,2.0465116,0.0203176,12.3023256,120.032685
"MOMBP","Aritra",3,160,160,"3_160_4","V5","GLPK",1,245,2.7263093,11.0697674,0.0106572,4.3049327,110.6139569
"MOMBP","Aritra",3,160,160,"3_160_4","V5","Gurobi",1,159,1.751017,6.7906977,0.0177934,6.4645161,120.0768468
"MOMBP","Aritra",3,160,160,"3_160_4","V5","SCIP",1,64,6.3637459,0.9302326,0.0357291,16.640625,120.238807
"MOMBP","Aritra",3,160,160,"3_160_5","V1","CPLEXEfficient",1,23,14.646925,0.067981,0.0876763,63.9130435,0.1192811
"MOMBP","Aritra",3,160,160,"3_160_5","V2","CPLEXEfficient",1,34,10.7819603,0.1359619,0.0697632,43.2058824,0.2218111
"MOMBP","Aritra",3,160,160,"3_160_5","V3","CPLEXEfficient",1,66,6.6135251,0.2719239,0.0526203,22.2272727,1.0137179
"MOMBP","Aritra",3,160,160,"3_160_5","V4","CPLEXEfficient",1,330,1.307747,12.9843644,0.0058974,4.0378549,120.04584
"MOMBP","Aritra",3,160,160,"3_160_5","V5","CPLEX",1,287,1.4326721,6.3902107,0.0084962,4.8829787,120.032649
"MOMBP","Aritra",3,160,160,"3_160_5","V5","CPLEXEfficient",1,300,0.3841943,10.1971448,0.0037434,4.4478114,120.0606189
"MOMBP","Aritra",3,160,160,"3_160_5","V5","CPLEXEfficient",2,547,0.8697001,25.6968049,0.0032117,2.0661626,120.208853
"MOMBP","Aritra",3,160,160,"3_160_5","V5","CPLEXEfficient",3,629,0.7956909,30.5914344,0.0034589,1.6988353,120.3158548
"MOMBP","Aritra",3,160,160,"3_160_5","V5","CPLEXEfficient",4,694,0.7568869,34.3983685,0.004089,1.4533133,120.4194682
"MOMBP","Aritra",3,160,160,"3_160_5","V5","Clp",1,152,2.4434776,3.1951054,0.0236973,9.4304636,120.0740919
"MOMBP","Aritra",3,160,160,"3_160_5","V5","GLPK",1,332,1.6199052,9.6532971,0.0133034,4.2492013,120.072643
"MOMBP","Aritra",3,160,160,"3_160_5","V5","Gurobi",1,235,2.1187266,5.7783821,0.0175024,5.9230769,120.0594721
"MOMBP","Aritra",3,160,160,"3_160_5","V5","SCIP",1,84,7.1675775,0.8157716,0.0405208,17.3690476,128.428195
"MOMBP","Aritra",3,320,320,"3_320_1","V1","CPLEXEfficient",1,13,35.7574266,0.0,0.1968596,19.6153846,0.6060121
"MOMBP","Aritra",3,320,320,"3_320_1","V2","CPLEXEfficient",1,11,33.3496371,0.3921569,0.1897464,23.0909091,0.8414049
"MOMBP","Aritra",3,320,320,"3_320_1","V3","CPLEXEfficient",1,22,14.7715975,1.5686275,0.1028206,11.4090909,1.863955
"MOMBP","Aritra",3,320,320,"3_320_1","V4","CPLEXEfficient",1,61,0.9126337,14.1176471,0.0224708,3.5901639,120.0288138
"MOMBP","Aritra",3,320,320,"3_320_1","V5","CPLEX",1,54,2.1775676,10.1960784,0.039819,4.3207547,120.048347
"MOMBP","Aritra",3,320,320,"3_320_1","V5","CPLEXEfficient",1,62,1.2425304,14.1176471,0.0221273,3.5322581,120.1028099
"MOMBP","Aritra",3,320,320,"3_320_1","V5","CPLEXEfficient",2,90,0.2618344,21.5686275,0.0151112,2.2222222,120.1450739
"MOMBP","Aritra",3,320,320,"3_320_1","V5","CPLEXEfficient",3,124,0.361246,40.0,0.020125,1.2540984,120.355041
"MOMBP","Aritra",3,320,320,"3_320_1","V5","CPLEXEfficient",4,144,0.3419162,45.8823529,0.0183062,0.9787234,120.151145
"MOMBP","Aritra",3,320,320,"3_320_1","V5","Clp",1,41,7.8055419,3.9215686,0.0697385,5.9756098,120.8734918
"MOMBP","Aritra",3,320,320,"3_320_1","V5","GLPK",1,58,3.1225017,7.8431373,0.0418316,4.1964286,120.0503941
"MOMBP","Aritra",3,320,320,"3_320_1","V5","Gurobi",1,59,2.3123828,6.6666667,0.0563353,4.0338983,120.190589
"MOMBP","Aritra",3,320,320,"3_320_1","V5","SCIP",1,30,27.3117314,0.3921569,0.1495984,8.4666667,127.7919481
"MOMBP","Aritra",3,320,320,"3_320_2","V1","CPLEXEfficient",1,24,18.1693226,0.2721088,0.1389815,30.5416667,0.6215022
"MOMBP","Aritra",3,320,320,"3_320_2","V2","CPLEXEfficient",1,27,16.7067506,0.952381,0.1209775,26.962963,0.8688388
"MOMBP","Aritra",3,320,320,"3_320_2","V3","CPLEXEfficient",1,96,7.3983768,2.3129252,0.0451079,7.4791667,2.9281559
"MOMBP","Aritra",3,320,320,"3_320_2","V4","CPLEXEfficient",1,179,1.0419057,14.5578231,0.0215735,3.6300578,120.0526118
"MOMBP","Aritra",3,320,320,"3_320_2","V5","CPLEX",1,219,3.1545513,11.8367347,0.0173201,2.9589041,120.0832009
"MOMBP","Aritra",3,320,320,"3_320_2","V5","CPLEXEfficient",1,203,0.9963821,16.0544218,0.0180288,3.0544554,120.2448299
"MOMBP","Aritra",3,320,320,"3_320_2","V5","CPLEXEfficient",2,288,0.4483344,27.3469388,0.0098266,1.8671329,120.410675
"MOMBP","Aritra",3,320,320,"3_320_2","V5","CPLEXEfficient",3,321,0.4904687,32.9251701,0.0093879,1.5503145,120.7267878
"MOMBP","Aritra",3,320,320,"3_320_2","V5","CPLEXEfficient",4,354,0.1213631,36.0544218,0.0061372,1.3467049,120.7971599
"MOMBP","Aritra",3,320,320,"3_320_2","V5","Clp",1,147,5.3302846,5.3061224,0.0344257,4.7346939,120.0659339
"MOMBP","Aritra",3,320,320,"3_320_2","V5","GLPK",1,278,4.2415276,20.6802721,0.0252137,2.1753731,120.0652461
"MOMBP","Aritra",3,320,320,"3_320_2","V5","Gurobi",1,171,4.4246525,8.707483,0.0284198,3.9239766,120.185286
"MOMBP","Aritra",3,320,320,"3_320_2","V5","SCIP",1,52,20.0023589,1.0884354,0.1276545,13.9807692,120.3606372
"MOMBP","Aritra",3,320,320,"3_320_3","V1","CPLEXEfficient",1,23,24.5358355,0.3773585,0.1252272,22.9565217,0.724333
"MOMBP","Aritra",3,320,320,"3_320_3","V2","CPLEXEfficient",1,29,20.4924578,0.3773585,0.1083254,18.2068966,1.2138481
"MOMBP","Aritra",3,320,320,"3_320_3","V3","CPLEXEfficient",1,51,6.7995193,1.1320755,0.058169,10.2745098,3.4264548
"MOMBP","Aritra",3,320,320,"3_320_3","V4","CPLEXEfficient",1,120,1.0588884,13.9622642,0.0146851,3.8319328,120.095911
"MOMBP","Aritra",3,320,320,"3_320_3","V5","CPLEX",1,170,1.3373576,12.6415094,0.0153621,2.7724551,120.1212342
"MOMBP","Aritra",3,320,320,"3_320_3","V5","CPLEXEfficient",1,161,0.7222058,15.6603774,0.0111545,2.7826087,120.14906
"MOMBP","Aritra",3,320,320,"3_320_3","V5","CPLEXEfficient",2,191,0.3429644,24.5283019,0.0093699,2.1276596,120.549788
"MOMBP","Aritra",3,320,320,"3_320_3","V5","CPLEXEfficient",3,229,0.1834164,31.6981132,0.005409,1.5877193,120.8269889
"MOMBP","Aritra",3,320,320,"3_320_3","V5","CPLEXEfficient",4,263,0.181549,36.4150943,0.0060705,1.2911877,120.7445629
"MOMBP","Aritra",3,320,320,"3_320_3","V5","Clp",1,97,11.3022682,4.7169811,0.0434629,5.2604167,120.3441291
"MOMBP","Aritra",3,320,320,"3_320_3","V5","GLPK",1,169,0.9877458,14.7169811,0.0145096,2.8136646,120.08495
"MOMBP","Aritra",3,320,320,"3_320_3","V5","Gurobi",1,127,2.8871492,6.9811321,0.0191097,3.9126984,120.1374102
"MOMBP","Aritra",3,320,320,"3_320_3","V5","SCIP",1,65,13.5538418,2.0754717,0.0663355,7.9846154,120.5765889
"MOMBP","Aritra",3,320,320,"3_320_4","V1","CPLEXEfficient",1,9,23.4361989,0.4555809,0.1848178,48.5555556,0.6346111
"MOMBP","Aritra",3,320,320,"3_320_4","V2","CPLEXEfficient",1,15,21.9723169,1.594533,0.1600103,28.8,0.9403081
"MOMBP","Aritra",3,320,320,"3_320_4","V3","CPLEXEfficient",1,40,8.0427989,2.2779043,0.0902503,10.725,2.244797
"MOMBP","Aritra",3,320,320,"3_320_4","V4","CPLEXEfficient",1,109,0.8763392,15.7175399,0.0230939,3.3944954,120.0421569
"MOMBP","Aritra",3,320,320,"3_320_4","V5","CPLEX",1,140,2.5937535,16.1731207,0.0316296,2.6285714,120.1296959
"MOMBP","Aritra",3,320,320,"3_320_4","V5","CPLEXEfficient",1,125,0.6594238,17.7676538,0.0203642,2.888,120.2054999
"MOMBP","Aritra",3,320,320,"3_320_4","V5","CPLEXEfficient",2,182,0.3177705,28.2460137,0.0126492,1.7403315,121.204082
"MOMBP","Aritra",3,320,320,"3_320_4","V5","CPLEXEfficient",3,191,0.28455,31.6628702,0.0118569,1.5706806,120.1330101
"MOMBP","Aritra",3,320,320,"3_320_4","V5","CPLEXEfficient",4,198,0.2899485,36.2186788,0.0116229,1.4213198,120.240761
"MOMBP","Aritra",3,320,320,"3_320_4","V5","Clp",1,64,3.8420049,4.7835991,0.068267,6.53125,120.3080921
"MOMBP","Aritra",3,320,320,"3_320_4","V5","GLPK",1,151,2.5539851,17.0842825,0.03452,2.4594595,120.056073
"MOMBP","Aritra",3,320,320,"3_320_4","V5","Gurobi",1,80,4.5308548,7.5170843,0.0534733,5.075,120.126766
"MOMBP","Aritra",3,320,320,"3_320_4","V5","SCIP",1,36,9.4229797,0.9111617,0.1157998,12.0833333,120.382149
"MOMBP","Aritra",3,320,320,"3_320_5","V1","CPLEXEfficient",1,13,26.632328,0.0,0.1744553,40.4615385,0.62202
"MOMBP","Aritra",3,320,320,"3_320_5","V2","CPLEXEfficient",1,16,21.7492292,0.7604563,0.1700755,32.625,1.0976942
"MOMBP","Aritra",3,320,320,"3_320_5","V3","CPLEXEfficient",1,60,7.8025727,1.7110266,0.0668033,8.6166667,2.9395881
"MOMBP","Aritra",3,320,320,"3_320_5","V4","CPLEXEfficient",1,115,1.4408841,13.878327,0.0214357,3.9391304,120.0748131
"MOMBP","Aritra",3,320,320,"3_320_5","V5","CPLEX",1,161,1.4068872,11.026616,0.0218793,2.9068323,120.107265
"MOMBP","Aritra",3,320,320,"3_320_5","V5","CPLEXEfficient",1,144,1.3572751,15.9695817,0.0210431,3.0694444,120.1955912
"MOMBP","Aritra",3,320,320,"3_320_5","V5","CPLEXEfficient",2,221,0.4939253,28.5171103,0.0099609,1.7013575,120.7343791
"MOMBP","Aritra",3,320,320,"3_320_5","V5","CPLEXEfficient",3,239,0.6009771,31.9391635,0.0073519,1.5042017,121.231528
"MOMBP","Aritra",3,320,320,"3_320_5","V5","CPLEXEfficient",4,262,0.2426878,36.8821293,0.0101883,1.2720307,120.6127961
"MOMBP","Aritra",3,320,320,"3_320_5","V5","Clp",1,99,4.6841231,5.513308,0.0451964,5.020202,120.13132
"MOMBP","Aritra",3,320,320,"3_320_5","V5","GLPK",1,196,1.6319629,22.243346,0.0224321,2.119171,120.0504429
"MOMBP","Aritra",3,320,320,"3_320_5","V5","Gurobi",1,121,2.3005038,8.9353612,0.0267662,3.9586777,120.1266239
"MOMBP","Aritra",3,320,320,"3_320_5","V5","SCIP",1,53,11.3721613,0.9505703,0.0898156,9.8301887,120.3427291
"MOMBP","Aritra",3,640,640,"3_640_1","V1","CPLEXEfficient",1,12,46.5053525,0.0,0.2472249,18.5833333,8.213655
"MOMBP","Aritra",3,640,640,"3_640_1","V2","CPLEXEfficient",1,12,40.9060751,0.0,0.1960396,18.5833333,8.5453122
"MOMBP","Aritra",3,640,640,"3_640_1","V3","CPLEXEfficient",1,32,14.0895017,1.3452915,0.0977594,6.875,11.3384659
"MOMBP","Aritra",3,640,640,"3_640_1","V4","CPLEXEfficient",1,35,20.5302325,4.0358744,0.1360884,6.2941176,120.2326238
"MOMBP","Aritra",3,640,640,"3_640_1","V5","CPLEX",1,87,4.0853202,26.0089686,0.0638088,1.8965517,120.3963079
"MOMBP","Aritra",3,640,640,"3_640_1","V5","CPLEXEfficient",1,54,6.335832,8.5201794,0.0728981,3.7777778,120.323302
"MOMBP","Aritra",3,640,640,"3_640_1","V5","CPLEXEfficient",2,77,8.218937,17.4887892,0.0731225,2.4533333,121.5109491
"MOMBP","Aritra",3,640,640,"3_640_1","V5","CPLEXEfficient",3,83,5.7836428,21.9730942,0.0641212,2.0963855,122.903161
"MOMBP","Aritra",3,640,640,"3_640_1","V5","CPLEXEfficient",4,99,2.8812923,29.5964126,0.0453815,1.5858586,124.4049611
"MOMBP","Aritra",3,640,640,"3_640_1","V5","Clp",1,240,27.4014042,1.793722,0.1168637,0.9125,120.3657439
"MOMBP","Aritra",3,640,640,"3_640_1","V5","GLPK",1,81,6.2939287,24.6636771,0.0787363,2.0740741,120.3932719
"MOMBP","Aritra",3,640,640,"3_640_1","V5","Gurobi",1,54,8.3367895,12.1076233,0.1013952,3.6296296,120.6365101
"MOMBP","Aritra",3,640,640,"3_640_1","V5","SCIP",1,47,27.8059108,0.896861,0.1322827,4.7021277,141.7581689
"MOMBP","Aritra",3,640,640,"3_640_2","V1","CPLEXEfficient",1,12,37.7107076,0.0,0.169152,15.5,7.9469061
"MOMBP","Aritra",3,640,640,"3_640_2","V2","CPLEXEfficient",1,9,34.9949712,0.5376344,0.1686225,20.5555556,7.7294059
"MOMBP","Aritra",3,640,640,"3_640_2","V3","CPLEXEfficient",1,62,12.2968228,2.1505376,0.0557992,2.9354839,15.0841939
"MOMBP","Aritra",3,640,640,"3_640_2","V4","CPLEXEfficient",1,57,14.1059746,11.2903226,0.061502,2.8947368,120.7105861
"MOMBP","Aritra",3,640,640,"3_640_2","V5","CPLEX",1,72,12.1135968,14.516129,0.0576481,2.2083333,120.3525
